"","estimate","se","lcl","ucl","SampleDays","markedIndividuals","recapturedIndividuals","phi.Female","phi.Male","p.Female","p.Male","year"
"1",8949.62863623084,2288.02863268282,5466.16542767135,14656.5053775101,10,482,42,0.8197164,0.8197164,0.00255129816,0.02113926,1997
