"","estimate","se","lcl","ucl","SampleDays","markedIndividuals","recapturedIndividuals","phi.Female","phi.Male","p.Female","p.Male","year"
"1",788.199043115642,124.128560571404,589.515197917748,1086.16208346659,11,297,30,0.9070711,0.886851,0.0699498727272727,0.153407363636364,1986
